base_name,frame_number,set_type,results_dir
bas-1 (ad446) on food R_2009_12_15__11_22_56___6___4,19312,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446) on food R_2009_12_15__11_22___3___4,9434,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446) on food R_2009_12_15__11_22___3___4,9512,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446) on food R_2009_12_15__11_22___3___4,9514,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446) on food R_2009_12_15__11_22___3___4,9635,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446) on food R_2009_12_15__11_22___3___4,9725,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446) on food R_2009_12_15__11_22___3___4,9726,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446) on food R_2009_12_15__11_22___3___4,9783,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446) on food R_2009_12_15__11_22___3___4,9784,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446) on food R_2009_12_15__11_22___3___4,10070,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446) on food R_2009_12_15__11_22___3___4,10882,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446) on food R_2009_12_15__11_22___3___4,10883,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446) on food R_2009_12_15__11_22___3___4,10884,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446) on food R_2009_12_17__15_52_32___6___9,8806,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446) on food R_2009_12_17__15_52_32___6___9,8807,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446) on food R_2009_12_17__15_52_32___6___9,9246,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446) on food R_2009_12_17__15_52_32___6___9,9537,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446) on food R_2009_12_17__15_52_33___2___9,854,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446) on food R_2009_12_17__15_52_33___2___9,855,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446) on food R_2009_12_17__15_52_33___2___9,1309,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446) on food R_2009_12_17__15_53_54___7___12,12185,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446) on food R_2009_12_17__15_53_54___7___12,12187,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446) on food R_2009_12_17__15_53_54___7___12,12408,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446) on food R_2009_12_17__15_53_54___7___12,18077,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446) on food R_2009_12_17__15_53_54___7___12,18078,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446) on food R_2009_12_17__15_53_54___7___12,18852,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446) on food R_2009_12_17__15_53_54___7___12,19250,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446) on food R_2009_12_17__15_53_54___7___12,19251,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446)III on food L_2009_12_14__13_03_59__8,22408,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/clockwise
bas-1 (ad446)III on food L_2009_12_14__13_03_59__8,22460,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/clockwise
bas-1 (ad446)III on food L_2009_12_14__13_03_59__8,22562,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/clockwise
bas-1 (ad446)III on food L_2009_12_17__15_51_50___1___9,2619,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/clockwise
bas-1 (ad446)III on food L_2009_12_17__15_51_50___1___9,2861,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/clockwise
bas-1 (ad446)III on food L_2009_12_17__15_51_50___1___9,3192,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/clockwise
bas-1 (ad446)III on food L_2009_12_17__15_51_50___1___9,3193,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/clockwise
bas-1 (ad446)III on food L_2009_12_17__15_51_50___1___9,3817,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/clockwise
bas-1 (ad446)III on food L_2009_12_17__15_51_50___1___9,3819,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/clockwise
bas-1 (ad446)III on food L_2009_12_17__15_51_50___1___9,3955,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/clockwise
bas-1 (ad446)III on food R_2009_12_15__11_22_14___1___4,12942,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446)III on food R_2009_12_15__11_22_14___1___4,12943,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446)III on food R_2009_12_15__11_22_14___1___4,13046,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446)III on food R_2009_12_15__11_22_14___1___4,13046,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446)III on food R_2009_12_15__11_22_14___1___4,13048,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
bas-1 (ad446)III on food R_2009_12_15__11_22_14___1___4,13579,test,/Volumes/behavgenom_archive$/single_worm/finished/mutants/bas-1(ad446)III@MT7988/food_OP50/XX/30m_wait/anticlockwise
ced-1 (e1735)I on food R_2011_09_15__11_43_00___8___2,9891,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/ced-1(e1735)I@CB3203/food_OP50/XX/30m_wait/anticlockwise
ced-1 (e1735)I on food R_2011_09_15__11_43_00___8___2,9892,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/ced-1(e1735)I@CB3203/food_OP50/XX/30m_wait/anticlockwise
ced-1 (e1735)I on food R_2011_09_15__11_43_00___8___2,21312,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/ced-1(e1735)I@CB3203/food_OP50/XX/30m_wait/anticlockwise
ced-1 (e1735)I on food R_2011_09_15__11_43_00___8___2,21316,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/ced-1(e1735)I@CB3203/food_OP50/XX/30m_wait/anticlockwise
daf-3 (e1376)X on food L_2010_07_22__11_45_07___2___4,4535,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/clockwise
daf-3 (e1376)X on food L_2010_07_22__11_45_07___2___4,5464,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/clockwise
daf-3 (e1376)X on food L_2010_07_22__11_45_07___2___4,5467,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/clockwise
daf-3 (e1376)X on food L_2010_07_22__11_45_07___2___4,5643,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/clockwise
daf-3 (e1376)X on food L_2010_07_22__11_45_07___2___4,6247,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/clockwise
daf-3 (e1376)X on food L_2010_07_22__11_45_07___2___4,6250,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/clockwise
daf-3 (e1376)X on food L_2010_07_22__11_45_24___6___3,24601,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/clockwise
daf-3 (e1376)X on food L_2010_07_22__11_45_24___6___3,24603,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/clockwise
daf-3 (e1376)X on food L_2010_07_22__11_45_24___6___3,26164,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/clockwise
daf-3 (e1376)X on food L_2010_07_22__11_45_47___4___4,19048,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/clockwise
daf-3 (e1376)X on food L_2010_07_22__11_45_47___4___4,19049,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/clockwise
daf-3 (e1376)X on food L_2010_07_27__11_04_03___2___3,11846,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/clockwise
daf-3 (e1376)X on food L_2010_07_27__11_04_03___2___3,13623,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/clockwise
daf-3 (e1376)X on food L_2010_07_27__11_04_03___2___3,13624,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/clockwise
daf-3 (e1376)X on food L_2010_07_27__11_04_03___2___3,16406,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/clockwise
daf-3 (e1376)X on food L_2010_07_27__11_04_03___2___3,16408,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/clockwise
daf-3 (e1376)X on food L_2010_07_27__11_04_03___2___3,21731,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/clockwise
daf-3 (e1376)X on food L_2010_07_27__11_04___3___3,12557,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/clockwise
daf-3 (e1376)X on food L_2010_07_27__11_04___3___3,12559,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/clockwise
daf-3 (e1376)X on food L_2010_07_27__11_04___3___3,15637,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/clockwise
daf-3 (e1376)X on food L_2010_07_29__15_18_23___8___9,7424,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/clockwise
daf-3 (e1376)X on food L_2010_07_29__15_18_23___8___9,7425,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/clockwise
daf-3 (e1376)X on food L_2010_07_29__15_18_23___8___9,7427,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/clockwise
daf-3 (e1376)X on food L_2010_07_29__15_18_55___7___9,10666,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/clockwise
daf-3 (e1376)X on food R_2010_07_22__11_47_31___7___3,10558,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/anticlockwise
daf-3 (e1376)X on food R_2010_07_22__11_47_31___7___3,10800,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/anticlockwise
daf-3 (e1376)X on food R_2010_07_22__11_47_31___7___3,12176,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/anticlockwise
daf-3 (e1376)X on food R_2010_07_22__11_47_31___7___3,12177,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/anticlockwise
daf-3 (e1376)X on food R_2010_07_22__11_47_31___7___3,13696,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/anticlockwise
daf-3 (e1376)X on food R_2010_07_22__11_47_31___7___3,13698,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/anticlockwise
daf-3 (e1376)X on food R_2010_07_27__11_04_42___4___3,6870,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/anticlockwise
daf-3 (e1376)X on food R_2010_07_27__11_04_42___4___3,25582,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/anticlockwise
daf-3 (e1376)X on food R_2010_07_27__11_04_42___4___3,25584,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/anticlockwise
daf-3 (e1376)X on food R_2010_07_27__11_06_33___7___3,16789,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/anticlockwise
daf-3 (e1376)X on food R_2010_07_27__11_06_33___7___3,16791,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/anticlockwise
daf-3 (e1376)X on food R_2010_07_27__11_06_33___7___3,17725,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/anticlockwise
daf-3 (e1376)X on food R_2010_07_27__11_06_33___7___3,17852,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/anticlockwise
daf-3 (e1376)X on food R_2010_07_27__11_06_33___7___3,17854,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/anticlockwise
daf-3 (e1376)X on food R_2010_07_27__11_06_33___7___3,19407,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/anticlockwise
daf-3 (e1376)X on food R_2010_07_27__11_06_33___7___3,19408,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/anticlockwise
daf-3 (e1376)X on food R_2010_07_29__15_16___3___9,10743,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/anticlockwise
f-3 (e1376)X on food L_2010_07_29__14_59_32___8___8,13933,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/clockwise
f-3 (e1376)X on food L_2010_07_29__14_59_32___8___8,14564,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/clockwise
f-3 (e1376)X on food L_2010_07_29__14_59_32___8___8,14566,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-3(e1376)X@CB1376/food_OP50/XX/30m_wait/clockwise
daf-5 (e1386)II on food L_2010_07_22__14_44_56___4___9,4382,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-5(e1386)II@CB1386/food_OP50/XX/30m_wait/clockwise
daf-5 (e1386)II on food L_2010_07_22__14_44_56___4___9,5701,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-5(e1386)II@CB1386/food_OP50/XX/30m_wait/clockwise
daf-5 (e1386)II on food L_2010_07_22__14_46_33__8,169,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-5(e1386)II@CB1386/food_OP50/XX/30m_wait/clockwise
daf-5 (e1386)II on food L_2010_07_22__14_46_33__8,383,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-5(e1386)II@CB1386/food_OP50/XX/30m_wait/clockwise
daf-5 (e1386)II on food L_2010_07_22__14_46_33__8,2390,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-5(e1386)II@CB1386/food_OP50/XX/30m_wait/clockwise
daf-5 (e1386)II on food L_2010_07_22__14_46_33__8,2563,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-5(e1386)II@CB1386/food_OP50/XX/30m_wait/clockwise
daf-5 (e1386)II on food L_2010_07_22__14_46_33__8,5631,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-5(e1386)II@CB1386/food_OP50/XX/30m_wait/clockwise
daf-5 (e1386)II on food L_2010_07_22__14_46_33__8,6365,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-5(e1386)II@CB1386/food_OP50/XX/30m_wait/clockwise
daf-5 (e1386)II on food L_2010_07_22__14_46_33__8,24538,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-5(e1386)II@CB1386/food_OP50/XX/30m_wait/clockwise
daf-5 (e1386)II on food L_2010_07_22__14_46_33__8,24627,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-5(e1386)II@CB1386/food_OP50/XX/30m_wait/clockwise
daf-5 (e1386)II on food L_2010_07_22__14_46_33__8,24631,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-5(e1386)II@CB1386/food_OP50/XX/30m_wait/clockwise
daf-5 (e1386)II on food L_2010_07_27__15_46_51___4___11,2912,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-5(e1386)II@CB1386/food_OP50/XX/30m_wait/clockwise
daf-5 (e1386)II on food L_2010_07_27__15_46_51___4___11,5508,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-5(e1386)II@CB1386/food_OP50/XX/30m_wait/clockwise
daf-5 (e1386)II on food L_2010_07_27__15_46_51___4___11,5813,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-5(e1386)II@CB1386/food_OP50/XX/30m_wait/clockwise
daf-5 (e1386)II on food L_2010_07_27__15_46_51___4___11,15317,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-5(e1386)II@CB1386/food_OP50/XX/30m_wait/clockwise
daf-5 (e1386)II on food L_2010_07_27__15_46_51___4___11,15512,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-5(e1386)II@CB1386/food_OP50/XX/30m_wait/clockwise
daf-5 (e1386)II on food L_2010_07_27__15_46___3___11,6211,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-5(e1386)II@CB1386/food_OP50/XX/30m_wait/clockwise
daf-5 (e1386)II on food L_2010_07_27__15_46___3___11,6391,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-5(e1386)II@CB1386/food_OP50/XX/30m_wait/clockwise
daf-5 (e1386)II on food L_2010_07_27__15_46___3___11,6392,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-5(e1386)II@CB1386/food_OP50/XX/30m_wait/clockwise
daf-5 (e1386)II on food L_2010_07_27__15_46___3___11,6392,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-5(e1386)II@CB1386/food_OP50/XX/30m_wait/clockwise
daf-5 (e1386)II on food L_2010_07_27__15_46___3___11,21024,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-5(e1386)II@CB1386/food_OP50/XX/30m_wait/clockwise
daf-5 (e1386)II on food L_2010_07_27__15_46___3___11,21078,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/daf-5(e1386)II@CB1386/food_OP50/XX/30m_wait/clockwise
